0, 159
0, 64
0, 160
0, 64
0, 226
0, 162
0, 35
0, 106
0, 243
0, 105
0, 188
0, 86
0, 57
0, 277
0, 336
0, 341
0, 150
0, 261
0, 37
0, 1057
0, 59
0, 80
0, 879
0, 851
0, 84
0, 1496
0, 46
0, 803
0, 92
0, 228
0, 147
0, 195
0, 446
0, 133
0, 59
0, 94
0, 265
0, 192
0, 173
0, 528
0, 40
0, 103
0, 267
0, 258
0, 391
0, 322
0, 356
0, 38
0, 297
0, 106
0, 66
0, 216
0, 307
0, 37
0, 411
0, 64
0, 258
0, 541
0, 92
0, 241
0, 214
0, 121
0, 425
0, 527
0, 227
0, 505
0, 90
0, 220
0, 95
0, 64
0, 218
0, 178
0, 37
0, 258
0, 64
0, 130
0, 268
0, 182
0, 317
0, 64
0, 334
0, 70
0, 85
0, 178
0, 126
0, 59
0, 138
0, 472
0, 241
0, 76
0, 64
0, 226
0, 219
0, 285
0, 79
0, 263
0, 49
0, 201
0, 178
0, 64
0, 221
0, 178
0, 120
0, 116
0, 751
0, 37
0, 295
0, 178
0, 177
0, 466
0, 564
0, 228
0, 79
0, 177
0, 174
0, 346
0, 60
0, 443
0, 331
0, 158
0, 59
0, 64
0, 362
0, 134
0, 305
0, 64
0, 177
0, 177
0, 181
0, 1073
0, 177
0, 177
0, 177
0, 178
0, 296
0, 41
0, 177
0, 37
0, 177
0, 219
0, 64
0, 177
0, 151
0, 219
0, 608
0, 219
0, 173
0, 219
0, 350
0, 64
0, 177
0, 64
0, 177
0, 177
0, 177
0, 178
0, 1056
0, 318
0, 182
0, 486
0, 200
0, 257
0, 102
0, 155
0, 64
0, 177
0, 402
0, 75
0, 200
0, 177
0, 219
0, 86
0, 177
0, 103
0, 224
0, 178
0, 651
0, 177
0, 64
0, 177
0, 311
0, 219
0, 177
0, 177
0, 178
0, 75
0, 219
0, 177
0, 37
0, 177
0, 219
0, 178
0, 78
0, 35
0, 177
0, 64
0, 177
0, 177
0, 177
0, 178
0, 240
0, 177
0, 219
0, 44
0, 64
0, 177
0, 275
0, 517
0, 221
0, 64
0, 177
0, 608
0, 178
0, 64
0, 177
0, 177
0, 177
0, 178
0, 53
0, 178
0, 219
0, 219
1, 902
0, 357
0, 35
0, 199
0, 203
0, 327
0, 177
0, 155
0, 177
0, 147
0, 38
0, 177
0, 64
0, 177
0, 177
0, 177
0, 178
0, 219
0, 231
0, 82
0, 219
0, 64
0, 177
0, 481
0, 200
0, 219
0, 177
0, 257
0, 177
0, 84
0, 172
0, 219
0, 177
0, 64
0, 177
0, 177
0, 177
0, 87
0, 1020
0, 219
0, 178
0, 178
0, 219
0, 219
0, 155
0, 177
0, 277
0, 64
0, 177
0, 159
0, 231
0, 470
0, 204
0, 177
0, 177
0, 64
0, 177
0, 177
0, 178
0, 219
0, 232
0, 178
0, 337
0, 219
0, 352
0, 81
0, 194
0, 103
0, 253
0, 64
0, 179
0, 300
0, 64
0, 334
0, 195
0, 152
0, 156
0, 219
0, 64
0, 274
0, 219
0, 214
0, 139
0, 64
0, 447
0, 125
0, 222
0, 219
0, 326
1, 394
0, 255
1, 753
0, 118
0, 64
0, 481
0, 170
0, 35
1, 656
0, 64
0, 319
0, 447
0, 64
0, 226
1, 751
0, 83
0, 272
1, 480
1, 778
0, 457
0, 405
0, 193
0, 96
0, 219
1, 528
0, 43
1, 599
0, 64
1, 861
0, 123
0, 375
0, 563
0, 64
1, 973
0, 193
1, 645
1, 687
0, 38
1, 568
0, 64
1, 569
1, 355
0, 741
0, 241
0, 64
1, 428
0, 193
0, 64
0, 210
0, 50
0, 161
0, 106
1, 476
0, 193
1, 450
0, 271
0, 200
1, 841
0, 359
0, 43
0, 87
0, 84
0, 252
0, 237
1, 415
1, 653
0, 64
1, 414
0, 37
0, 150
1, 414
1, 396
0, 144
0, 415
0, 175
0, 237
0, 35
1, 414
0, 211
1, 414
0, 64
1, 600
1, 415
1, 468
1, 597
1, 414
0, 103
0, 193
1, 414
0, 193
