0, 24
0, 12
0, 27
0, 22
0, 132
0, 10
0, 10
0, 26
0, 154
0, 54
0, 10
0, 10
0, 33
0, 132
0, 40
0, 10
0, 16
0, 43
0, 19
0, 10
0, 272
0, 10
0, 769
0, 10
0, 138
0, 10
0, 16
0, 10
0, 10
0, 782
0, 10
0, 22
0, 1871
0, 69
0, 23
0, 10
0, 17
0, 277
0, 22
0, 12
0, 66
0, 10
0, 713
0, 37
0, 10
0, 16
0, 12
0, 50
0, 23
0, 402
0, 168
0, 10
0, 10
0, 16
0, 20
0, 75
0, 16
0, 16
0, 1445
0, 153
0, 400
0, 10
0, 30
0, 304
0, 10
0, 18
0, 25
0, 16
0, 498
0, 16
0, 12
0, 51
0, 57
0, 35
0, 56
0, 274
0, 59
0, 275
0, 16
0, 132
0, 218
0, 18
0, 10
0, 17
0, 10
0, 22
0, 16
0, 10
0, 10
0, 524
0, 10
0, 20
0, 42
0, 132
0, 1450
0, 138
0, 528
0, 276
0, 18
0, 149
0, 31
0, 10
0, 22
0, 10
0, 694
0, 34
0, 22
0, 16
0, 17
0, 132
0, 132
0, 132
0, 55
0, 10
0, 10
0, 10
0, 10
0, 10
0, 132
0, 10
0, 138
0, 20
0, 256
0, 10
0, 16
0, 10
0, 12
0, 10
0, 10
0, 10
0, 16
0, 10
0, 20
0, 132
0, 10
0, 10
0, 19
0, 10
0, 10
0, 12
0, 16
0, 10
0, 10
0, 16
0, 22
0, 53
0, 17
0, 10
0, 22
0, 132
0, 12
0, 17
0, 16
0, 30
0, 272
0, 10
0, 27
0, 12
0, 10
0, 10
0, 10
0, 17
0, 23
0, 27
0, 10
0, 16
0, 10
0, 10
0, 10
0, 10
0, 22
0, 20
0, 10
0, 22
0, 10
0, 10
0, 10
0, 10
0, 18
0, 26
0, 16
0, 10
0, 17
0, 34
0, 10
0, 10
0, 17
0, 17
0, 32
0, 12
0, 16
0, 12
0, 22
0, 218
0, 144
0, 16
0, 16
0, 22
0, 10
0, 10
0, 36
0, 12
0, 10
0, 16
0, 10
0, 10
0, 10
0, 10
0, 20
0, 12
0, 10
0, 10
0, 18
0, 17
0, 10
0, 27
0, 39
0, 10
0, 22
0, 10
0, 16
0, 10
0, 10
0, 191
0, 178
0, 132
0, 12
0, 22
0, 768
0, 16
0, 12
0, 132
0, 38
0, 10
0, 10
0, 10
0, 19
0, 10
0, 10
0, 12
0, 22
0, 22
0, 40
0, 22
0, 37
0, 10
0, 10
0, 10
0, 16
0, 10
0, 23
0, 138
0, 12
0, 10
0, 10
0, 23
0, 16
0, 16
0, 132
0, 16
0, 10
0, 10
0, 425
0, 12
0, 12
0, 812
0, 16
0, 28
0, 23
0, 22
0, 17
0, 10
0, 16
0, 16
0, 10
0, 10
0, 28
0, 18
0, 10
0, 10
0, 10
0, 10
0, 22
0, 10
0, 22
0, 20
0, 17
0, 22
0, 10
0, 32
0, 10
0, 10
0, 10
0, 10
0, 12
0, 10
0, 16
0, 10
0, 10
0, 10
0, 64
0, 132
0, 22
0, 12
0, 132
0, 41
0, 42
