-0.121202, 24
-0.06, 12
-0.135, 27
-0.11, 22
-0.66, 132
-0.05, 10
-0.05, 10
-0.13, 26
-0.795262, 154
-0.27, 54
-0.05, 10
-0.05, 10
-0.765, 153
-0.66, 132
-0.200064, 40
-0.05, 10
-0.08, 16
-0.085, 17
-0.135, 27
-0.085, 17
-0.05, 10
-0.05, 10
-0.145754, 29
-0.05, 10
-0.185, 37
-0.74, 148
-0.05, 10
-0.69, 138
-0.05, 10
-0.08, 16
-0.05, 10
-0.05, 10
-0.05, 10
-3.95468, 766
-0.05, 10
-0.110754, 22
-9.3181, 1756
-0.345, 69
-0.27, 54
-1.55531, 300
-0.11, 22
-0.06, 12
-0.389115, 66
-0.05, 10
-3.66872, 713
-0.185, 37
-0.05, 10
-0.08, 16
-0.085, 17
-0.155064, 31
-0.16, 32
-1.45781, 282
-0.69, 138
-0.08, 16
-0.11, 22
-0.155, 31
-0.08, 16
-0.110754, 22
-9.73558, 1779
-3.5285, 665
-0.085, 17
-0.176536, 30
-1.41614, 274
-0.11, 22
-0.05, 10
-1.46055, 277
-0.08, 16
-0.155, 31
-0.05, 10
-0.220568, 44
-2.06268, 398
-0.06, 12
-0.06, 12
-0.135, 27
-0.085, 17
-4.16905, 795
-0.66, 132
-0.115, 23
-0.18, 36
-0.66, 132
-0.11, 22
-0.08, 16
-0.125, 25
-1.1242, 218
-0.09, 18
-0.185, 37
-0.05, 10
-0.121202, 24
-0.085, 17
-0.05, 10
-0.145, 29
-0.05, 10
-0.115, 23
-0.05, 10
-1.4134, 272
-0.08, 16
-0.05, 10
-0.705, 141
-7.86368, 1571
-0.245, 49
-0.160358, 32
-0.166087, 28
-1.3855, 266
-0.05, 10
-2.17532, 396
-0.09, 18
-0.06, 12
-0.08, 16
-0.235, 47
-0.1, 20
-0.05, 10
-3.47937, 650
-0.792641, 152
-0.085, 17
-1.955, 391
-0.05, 10
-0.745, 149
-0.05, 10
-0.05, 10
-0.05, 10
-0.05, 10
-0.225, 45
-1.355, 271
-0.06, 12
-0.05, 10
-0.06, 12
-0.05, 10
-0.05, 10
-0.05, 10
-0.71, 142
-0.155, 31
-0.12, 24
-0.08, 16
-0.1, 20
-0.085, 17
-0.05, 10
-0.08, 16
-0.08, 16
-0.67, 134
-0.05, 10
-0.68, 136
-0.802641, 154
-0.05, 10
-0.08, 16
-0.05, 10
-0.1, 20
-0.05, 10
-0.095, 19
-0.66, 132
-0.08, 16
-0.085, 17
-0.85294, 165
-0.08, 16
-0.7, 140
-0.110754, 22
-0.05, 10
-0.05, 10
-1.61204, 282
-0.05, 10
-0.121202, 24
-0.67, 134
-0.085, 17
-0.14, 28
-0.05, 10
-0.05, 10
-0.110754, 22
-0.795, 159
-0.110754, 22
-0.05, 10
-0.05, 10
-0.08, 16
-0.66, 132
-0.06, 12
-0.08, 16
-1.88, 376
-0.085, 17
-0.23, 46
-0.09, 18
-0.748126, 144
-0.085, 17
-0.67, 134
-0.05, 10
-0.17, 34
-0.66, 132
-0.08, 16
-0.08, 16
-0.05, 10
-0.131202, 26
-0.085, 17
-0.16, 32
-0.14, 28
-0.1, 20
-2.08813, 401
-0.12, 24
-0.08, 16
-0.110754, 22
-0.11, 22
-0.09, 18
-0.05, 10
-0.05, 10
-0.05, 10
-0.05, 10
-0.66, 132
-0.095, 19
-0.125, 25
-0.08, 16
-0.05, 10
-2.95617, 568
-0.08, 16
-0.08, 16
-0.05, 10
-0.110754, 22
-0.05, 10
-0.08, 16
-0.05, 10
-2.17905, 429
-0.1, 20
-0.05, 10
-0.05, 10
-0.73, 146
-0.08, 16
-0.85794, 166
-0.05, 10
-0.765, 153
-0.08, 16
-0.155269, 30
-0.05, 10
-0.05, 10
-4.25608, 819
-0.115, 23
-0.275, 55
-0.755, 151
-0.17, 34
-0.115, 23
-0.085, 17
-0.08, 16
-0.16, 32
-0.05, 10
-0.05, 10
-0.05, 10
-0.115, 23
-0.05, 10
-0.05, 10
-0.05, 10
-0.05, 10
-0.05, 10
-0.08, 16
-0.05, 10
-0.05, 10
-0.08, 16
-0.170632, 34
-0.11, 22
-1.31, 262
-0.08, 16
-0.05, 10
-0.176651, 35
-0.11, 22
-0.05, 10
-0.05, 10
-1.38057, 276
-0.08, 16
-0.74, 148
-0.135, 27
-0.110754, 22
-0.66, 132
-0.05, 10
-0.69, 138
-0.08, 16
-0.05, 10
-0.08, 16
-0.05, 10
-0.08, 16
-0.05, 10
-0.05, 10
-0.05, 10
-0.05, 10
-2.073, 409
-0.05, 10
-0.08, 16
-0.08, 16
-0.05, 10
-0.415, 83
-0.66, 132
-1.36, 272
-0.06, 12
-0.225, 45
-0.05, 10
-0.05, 10
-0.085, 17
-0.18, 36
-0.15623, 30
-0.783603, 150
-0.66, 132
-0.05, 10
-0.110754, 22
-0.67, 134
-0.085, 17
-0.13, 26
-0.794052, 152
-0.23, 46
-0.06, 12
-0.08, 16
-0.05, 10
-0.05, 10
-0.05, 10
-0.686509, 162
-0.05, 10
-0.08, 16
-0.05, 10
-0.05, 10
-0.275632, 55
-0.05, 10
-0.08, 16
-0.11, 22
-0.49, 98
-0.08, 16
-0.05, 10
-0.05, 10
-0.110754, 22
-0.05, 10
-0.06, 12
-0.08, 16
-0.1, 20
-0.115, 23
-0.085, 17
-0.125, 25
-0.08, 16
-0.085, 17
-0.05, 10
-0.05, 10
-0.12, 24
-0.66, 132
-2.10955, 400
-0.18, 36
-0.085, 17
-0.05, 10
-0.110754, 22
-0.7, 140
-0.085, 17
-0.05, 10
-0.05, 10
-0.05, 10
-0.05, 10
-0.67, 134
-0.05, 10
-0.05, 10
-2.21858, 427
-0.156202, 31
-0.110754, 22
-0.768575, 148
-0.12, 24
-0.08, 16
-0.08, 16
-0.08, 16
-0.05, 10
-0.05, 10
-0.05, 10
-0.05, 10
-0.085, 17
-0.05, 10
-0.66, 132
-0.05, 10
-0.974613, 190
-1.43647, 278
-0.69, 138
-0.1, 20
-0.05, 10
-0.120754, 24
-0.08, 16
-0.12, 24
-0.05, 10
-0.05, 10
-0.725, 145
-0.1, 20
-0.05, 10
-0.05, 10
-0.05, 10
-0.72, 144
-0.05, 10
-0.05, 10
-0.14, 28
-0.05, 10
-0.06, 12
-0.74, 148
-0.195, 39
-0.89794, 174
-1.50191, 287
-0.08, 16
-0.69, 138
-0.08, 16
-0.06, 12
-0.05, 10
