-0.074406, 148
-0.032, 64
-0.037, 74
-0.131091, 261
-1.45436, 2907
-0.032, 64
-0.134, 268
-0.032, 64
-0.513616, 1023
-0.032, 64
-0.034, 68
-0.036, 72
-0.056, 112
-0.121079, 235
-0.127347, 254
-0.032, 64
-3.70092, 7402
-0.033, 66
-0.715681, 1392
-0.032, 64
-0.376767, 719
-0.322642, 602
-0.131738, 259
-0.0916753, 183
-0.201695, 393
-0.795199, 1503
-0.244573, 475
-1.262, 2524
-0.395663, 754
-0.17206, 339
-0.116453, 232
-2.55935, 4408
-0.339561, 655
-0.135128, 265
-0.0869822, 172
-0.032, 64
-0.503748, 902
-0.033, 66
-0.542997, 1086
-0.266011, 517
-0.947544, 1798
-2.512, 5024
-0.041, 82
-0.153402, 302
-0.141, 282
-0.574702, 1088
-1.59774, 2676
-2.03162, 3638
-0.346999, 694
-0.147994, 289
-2.29188, 4580
-0.073, 146
-2.31952, 4639
-0.660995, 1322
-0.07, 140
-1.04976, 1817
-0.183376, 349
-1.37138, 2239
-0.033, 66
-0.032, 64
-0.952824, 1905
-0.148229, 287
-0.181658, 354
-0.191, 382
-0.035, 70
-0.032, 64
-1.23051, 2015
-0.975871, 1589
-0.851993, 1704
-0.675728, 1099
-0.271262, 513
-0.707757, 1153
-1.54141, 2974
-1.78034, 3534
-1.12664, 1925
-1.48801, 2976
-0.033, 66
-1.98321, 3966
-0.032, 64
-0.653705, 1102
-1.30073, 2263
-0.728836, 1449
-0.165123, 319
-0.032, 64
-1.77321, 2854
-0.0951724, 186
-1.05078, 1698
-0.168682, 329
-0.033, 66
-0.22256, 424
-1.60588, 3425
-1.2735, 2547
-0.661563, 1098
-0.038, 76
-1.0411, 1699
-0.0913683, 182
-0.032, 64
-0.034, 68
-2.07003, 4140
-0.448337, 739
-0.247054, 471
-0.379455, 621
-0.862896, 1538
-1.97403, 3948
-0.0790311, 157
-0.0701753, 140
-0.892474, 1439
-0.488545, 783
-0.049, 98
-0.032, 64
-0.161591, 309
-0.919523, 1497
-0.640303, 1011
-0.417999, 836
-0.974058, 1555
-0.34566, 635
-0.537269, 1005
-0.625579, 1009
-0.112049, 223
-0.555203, 1101
-1.51936, 3010
-0.416257, 690
-0.146577, 292
-0.954114, 1630
-0.032, 64
-0.408617, 774
-0.651084, 1094
-0.670983, 1075
-0.051, 102
-0.032, 64
-0.64331, 1025
-1.84303, 3686
-0.032, 64
-0.032, 64
-0.259575, 501
-6.09474, 12190
-0.729994, 1460
-0.474494, 887
-0.032, 64
-0.741604, 1191
-0.42032, 689
-0.032, 64
-0.719994, 1150
-0.033, 66
-0.239075, 456
-0.032, 64
-0.716618, 1185
-0.033, 66
-0.10063, 201
-2.52972, 4735
-0.032, 64
-0.731741, 1177
-0.9521, 1504
-0.645092, 1068
-0.033, 66
-0.691027, 1267
-0.054, 108
-0.118369, 236
-0.032, 64
-0.662953, 1097
-0.0771448, 154
-0.43336, 691
-0.062, 124
-3.32688, 6641
-0.200037, 393
-0.0966173, 193
-0.032, 64
-1.05263, 2096
-1.10674, 1804
-0.478697, 772
-0.318244, 592
-0.032, 64
-0.845729, 1591
-0.379709, 605
-0.032, 64
-0.63414, 1069
-0.398616, 656
-0.501141, 800
-0.11422, 228
-0.74282, 1191
-0.13163, 263
-0.162139, 322
-0.812494, 1625
-0.18457, 358
-0.033, 66
-0.032, 64
-0.159117, 303
-0.044, 88
-0.148221, 290
-0.345352, 558
-0.158361, 305
-0.033, 66
-0.108675, 217
-0.688978, 1297
-0.416788, 658
-0.032, 64
-0.033, 66
-0.840888, 1348
-0.653338, 1079
-0.269778, 521
-0.113234, 218
-0.117433, 231
-0.551789, 898
-0.032, 64
-0.426531, 685
-0.097904, 195
-0.918825, 1598
-0.0889999, 178
-0.145264, 289
-0.211571, 410
-0.032, 64
-0.501205, 798
-0.465998, 932
-0.032, 64
-0.271026, 508
-0.032, 64
-0.425688, 681
-0.664425, 1086
-0.434425, 716
-0.109179, 218
-0.903048, 1449
-0.441029, 734
-0.570299, 945
-0.750647, 1318
-0.354811, 567
-1.81803, 3636
-0.035, 70
-0.246373, 468
-0.032, 64
-0.701275, 1185
-0.11, 220
-0.630885, 1094
-0.4989, 804
-0.763006, 1221
-0.106619, 209
-0.484809, 784
-0.132821, 258
-0.033, 66
-0.933015, 1497
-0.200612, 385
-3.75569, 7487
-0.855662, 1510
-0.649502, 1082
-0.380999, 762
-0.045, 90
-0.032, 64
-3.03299, 4817
-0.661684, 1067
-0.252672, 498
-0.722134, 1197
-1.05341, 1635
-0.475608, 918
-0.481315, 814
-0.033, 66
-0.146034, 278
-0.753337, 1204
-1.74115, 3482
-0.422555, 673
-0.032, 64
-0.719295, 1151
-0.609343, 1168
-0.419797, 689
-0.727612, 1185
-0.0856593, 171
-0.033, 66
-0.032, 64
-0.032, 64
-0.380481, 598
-0.595822, 1134
-0.032, 64
-0.643431, 1015
-3.02007, 5630
-0.694861, 1323
-0.033, 66
-1.85464, 3081
-0.299265, 598
-0.724034, 1208
-0.103645, 207
-0.434512, 697
-0.734495, 1469
-0.589366, 963
-0.85991, 1425
-0.401093, 636
-0.276, 552
-0.034, 68
-0.63971, 1093
-0.379096, 738
-0.632932, 1055
-3.24598, 6478
-0.69027, 1105
-0.192439, 372
-2.71431, 5428
-0.034, 68
-2.09319, 3769
-0.034, 68
-0.032, 64
-0.199584, 398
-0.032, 64
-0.673404, 1136
-0.360275, 601
-0.18925, 373
-0.636837, 1031
-0.495425, 816
-0.033, 66
-0.033, 66
-0.211481, 419
-0.033, 66
-0.500425, 996
-0.194, 388
-0.288109, 545
-0.237202, 395
-0.633259, 1060
-0.043, 86
-0.477226, 767
-0.114424, 225
-0.043, 86
-0.463051, 917
-0.571527, 891
-0.246746, 459
-0.032, 64
-0.42937, 807
-0.413413, 661
-0.205253, 390
-0.321657, 618
-1.11996, 1905
-0.0889999, 178
-0.033, 66
-0.248114, 412
-1.07595, 1689
-0.265258, 503
-0.033, 66
-0.032, 64
-0.3902, 613
-0.033, 66
-0.511656, 828
-0.377987, 613
-0.032, 64
-0.643991, 1025
-1.06543, 2127
-0.307035, 494
-0.417966, 684
-0.486927, 808
-0.032, 64
-0.878409, 1428
-0.324592, 618
-0.057, 114
-0.108416, 215
-0.032, 64
-1.03808, 1622
-0.951902, 1707
-1.04031, 2071
-0.032, 64
-0.213252, 425
-1.80564, 3426
-1.08928, 1903
-1.9292, 2446
-0.032, 64
-0.214268, 414
-0.032, 64
-0.113597, 223
-0.0701304, 140
-2.21202, 4424
-0.449535, 755
-0.23, 460
-0.340028, 545
-0.843424, 1435
-0.0929862, 185
-0.032, 64
-0.523127, 892
-0.08, 160
